GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Native:,Margin of Error; Native:,Estimate; Native: - Born in state of residence,Margin of Error; Native: - Born in state of residence,Estimate; Native: - Born in other state in the United States:,Margin of Error; Native: - Born in other state in the United States:,Estimate; Native: - Born in other state in the United States: - Northeast,Margin of Error; Native: - Born in other state in the United States: - Northeast,Estimate; Native: - Born in other state in the United States: - Midwest,Margin of Error; Native: - Born in other state in the United States: - Midwest,Estimate; Native: - Born in other state in the United States: - South,Margin of Error; Native: - Born in other state in the United States: - South,Estimate; Native: - Born in other state in the United States: - West,Margin of Error; Native: - Born in other state in the United States: - West,Estimate; Native: - Born outside the United States:,Margin of Error; Native: - Born outside the United States:,Estimate; Native: - Born outside the United States: - Puerto Rico,Margin of Error; Native: - Born outside the United States: - Puerto Rico,Estimate; Native: - Born outside the United States: - U.S. Island Areas,Margin of Error; Native: - Born outside the United States: - U.S. Island Areas,Estimate; Native: - Born outside the United States: - Born abroad of American parent(s),Margin of Error; Native: - Born outside the United States: - Born abroad of American parent(s),Estimate; Foreign born:,Margin of Error; Foreign born:,Estimate; Foreign born: - Naturalized U.S. citizen,Margin of Error; Foreign born: - Naturalized U.S. citizen,Estimate; Foreign born: - Naturalized U.S. citizen - Europe,Margin of Error; Foreign born: - Naturalized U.S. citizen - Europe,Estimate; Foreign born: - Naturalized U.S. citizen - Asia,Margin of Error; Foreign born: - Naturalized U.S. citizen - Asia,Estimate; Foreign born: - Naturalized U.S. citizen - Africa,Margin of Error; Foreign born: - Naturalized U.S. citizen - Africa,Estimate; Foreign born: - Naturalized U.S. citizen - Oceania,Margin of Error; Foreign born: - Naturalized U.S. citizen - Oceania,Estimate; Foreign born: - Naturalized U.S. citizen - Latin America,Margin of Error; Foreign born: - Naturalized U.S. citizen - Latin America,Estimate; Foreign born: - Naturalized U.S. citizen - Northern America,Margin of Error; Foreign born: - Naturalized U.S. citizen - Northern America,Estimate; Foreign born: - Not a U.S. citizen,Margin of Error; Foreign born: - Not a U.S. citizen,Estimate; Foreign born: - Not a U.S. citizen - Europe,Margin of Error; Foreign born: - Not a U.S. citizen - Europe,Estimate; Foreign born: - Not a U.S. citizen - Asia,Margin of Error; Foreign born: - Not a U.S. citizen - Asia,Estimate; Foreign born: - Not a U.S. citizen - Africa,Margin of Error; Foreign born: - Not a U.S. citizen - Africa,Estimate; Foreign born: - Not a U.S. citizen - Oceania,Margin of Error; Foreign born: - Not a U.S. citizen - Oceania,Estimate; Foreign born: - Not a U.S. citizen - Latin America,Margin of Error; Foreign born: - Not a U.S. citizen - Latin America,Estimate; Foreign born: - Not a U.S. citizen - Northern America,Margin of Error; Foreign born: - Not a U.S. citizen - Northern America
1400000US53033030304,53033030304,"Census Tract 303.04, King County, Washington",3644,257,2570,318,1664,350,849,193,51,45,239,82,119,79,440,140,57,56,0,12,0,12,57,56,1074,328,574,166,97,89,367,129,0,12,0,12,84,79,26,23,500,264,101,126,146,127,2,4,0,12,251,179,0,12
1400000US53033030305,53033030305,"Census Tract 303.05, King County, Washington",5250,383,4220,346,2280,302,1710,265,184,113,472,209,272,137,782,214,230,140,0,17,60,84,170,117,1030,242,739,188,258,154,343,100,9,15,0,17,90,86,39,43,291,161,28,33,130,66,11,17,0,17,104,133,18,27
1400000US53033030306,53033030306,"Census Tract 303.06, King County, Washington",5803,326,5018,325,2775,343,2107,282,225,78,368,133,411,130,1103,227,136,76,0,17,48,56,88,49,785,187,583,165,38,34,399,118,0,17,8,13,88,85,50,47,202,87,15,22,106,59,0,17,0,17,46,50,35,39
1400000US53033030308,53033030308,"Census Tract 303.08, King County, Washington",6575,539,5224,494,2756,450,2401,446,286,114,536,265,370,232,1209,299,67,54,0,17,43,42,24,31,1351,389,545,199,0,17,454,197,33,35,0,17,58,60,0,17,806,309,42,72,287,210,18,31,57,81,402,286,0,17
1400000US53033030309,53033030309,"Census Tract 303.09, King County, Washington",5793,426,4629,430,2492,501,2018,369,108,89,442,199,595,230,873,267,119,88,25,39,15,29,79,74,1164,305,728,240,41,62,529,199,117,139,3,7,38,50,0,17,436,210,142,134,66,91,70,80,0,17,126,62,32,45
1400000US53033030310,53033030310,"Census Tract 303.10, King County, Washington",6206,466,4507,497,2471,373,1900,325,146,78,306,103,197,86,1251,301,136,149,33,58,39,68,64,52,1699,309,940,192,154,86,666,149,48,46,13,24,59,70,0,17,759,297,374,214,315,130,11,16,0,17,59,91,0,17
1400000US53033030311,53033030311,"Census Tract 303.11, King County, Washington",5577,335,4381,317,2402,310,1819,388,81,51,475,168,453,167,810,286,160,88,0,17,24,30,136,85,1196,289,419,133,78,59,199,86,26,41,0,17,111,68,5,10,777,252,19,26,198,130,0,17,0,17,551,223,9,14
1400000US53033030312,53033030312,"Census Tract 303.12, King County, Washington",5008,379,4038,455,2588,452,1339,220,120,67,401,119,254,99,564,149,111,60,0,17,30,36,81,60,970,300,533,230,296,170,218,131,0,17,19,21,0,17,0,17,437,156,59,54,179,94,76,119,0,17,123,41,0,17
1400000US53033030313,53033030313,"Census Tract 303.13, King County, Washington",3747,395,2749,310,1426,264,1112,261,105,79,267,122,102,71,638,237,211,113,0,12,118,93,93,77,998,292,375,152,84,70,214,125,21,28,0,12,56,55,0,12,623,264,15,18,180,116,62,73,0,12,364,253,2,4
1400000US53033030314,53033030314,"Census Tract 303.14, King County, Washington",4340,367,3063,307,1725,284,1241,192,138,65,367,94,240,107,496,155,97,67,0,12,0,12,97,67,1277,423,712,267,37,30,557,255,17,22,0,12,80,59,21,27,565,314,0,12,294,234,40,63,0,12,231,181,0,12
1400000US53033030401,53033030401,"Census Tract 304.01, King County, Washington",9736,635,7590,763,4084,601,3287,493,203,121,580,231,678,239,1826,465,219,208,0,17,0,17,219,208,2146,540,1462,508,778,532,458,221,0,17,0,17,211,138,15,23,684,341,96,106,299,279,0,17,0,17,251,162,38,44
1400000US53033030403,53033030403,"Census Tract 304.03, King County, Washington",4495,251,3591,259,1940,272,1488,311,110,50,368,104,195,129,815,312,163,120,22,37,0,12,141,114,904,215,743,200,244,155,398,126,12,20,0,12,58,54,31,37,161,113,12,20,129,106,0,12,0,12,0,12,20,23
1400000US53033030404,53033030404,"Census Tract 304.04, King County, Washington",4930,285,4157,322,2751,266,1317,220,108,71,301,87,143,88,765,188,89,71,0,12,0,12,89,71,773,245,424,132,172,113,179,113,0,12,0,12,50,43,23,25,349,203,191,162,33,32,0,12,0,12,90,108,35,56
1400000US53033030501,53033030501,"Census Tract 305.01, King County, Washington",1762,147,1380,150,706,112,594,96,27,22,239,62,62,40,266,69,80,46,0,12,37,43,43,28,382,110,274,89,96,40,110,53,15,23,45,50,3,7,5,9,108,57,41,34,31,28,0,12,0,12,13,20,23,28
1400000US53033030503,53033030503,"Census Tract 305.03, King County, Washington",5942,556,4728,611,2574,448,2081,551,270,167,287,119,764,426,760,270,73,57,7,15,6,11,60,54,1214,377,725,269,335,197,264,152,27,52,0,17,90,74,9,15,489,224,92,109,74,68,0,17,0,17,323,167,0,17
1400000US53033030504,53033030504,"Census Tract 305.04, King County, Washington",4396,337,3691,351,2213,324,1439,263,74,36,423,113,133,62,809,220,39,45,0,12,14,20,25,40,705,246,247,130,45,37,111,81,62,68,0,12,21,22,8,13,458,183,49,38,151,119,40,54,0,12,187,114,31,32
1400000US53033030600,53033030600,"Census Tract 306, King County, Washington",5874,803,4522,614,2758,718,1662,407,143,89,152,83,251,122,1116,391,102,69,0,17,0,17,102,69,1352,542,267,123,48,38,153,65,53,80,13,21,0,17,0,17,1085,513,57,76,296,222,0,17,0,17,731,467,1,2
1400000US53033030700,53033030700,"Census Tract 307, King County, Washington",3916,302,3419,287,2143,269,1209,220,132,67,266,120,78,67,733,174,67,61,0,12,17,33,50,54,497,199,229,102,152,85,60,56,3,6,0,12,12,20,2,7,268,143,50,54,75,80,0,12,30,53,113,91,0,12
1400000US53033030801,53033030801,"Census Tract 308.01, King County, Washington",7126,518,5490,550,3734,543,1678,423,129,88,316,132,355,216,878,350,78,82,4,8,0,17,74,82,1636,453,221,138,24,38,47,73,3,8,0,17,129,109,18,32,1415,432,99,106,65,90,3,8,235,274,1013,277,0,17
1400000US53033030802,53033030802,"Census Tract 308.02, King County, Washington",3894,415,2762,288,1659,279,1086,270,146,90,170,79,154,85,616,196,17,20,0,12,0,12,17,20,1132,291,260,113,39,46,27,35,1,3,52,45,124,94,17,19,872,298,48,43,78,70,0,12,440,244,306,194,0,12
1400000US53033030901,53033030901,"Census Tract 309.01, King County, Washington",3610,262,2854,307,2116,265,710,146,36,23,228,74,85,42,361,119,28,18,0,12,7,12,21,20,756,212,403,144,159,112,194,93,17,27,0,12,33,31,0,12,353,176,14,13,29,27,4,7,4,6,302,178,0,12
1400000US53033030902,53033030902,"Census Tract 309.02, King County, Washington",6308,273,5356,345,3329,470,1836,395,174,111,340,124,376,160,946,263,191,95,0,17,42,50,149,79,952,292,330,152,44,38,178,137,0,17,21,32,87,72,0,17,622,259,0,17,190,153,0,17,119,259,313,175,0,17
1400000US53033031000,53033031000,"Census Tract 310, King County, Washington",3944,276,3512,253,2133,299,1341,229,37,27,344,105,324,106,636,177,38,30,0,12,0,12,38,30,432,151,240,78,18,21,172,68,0,12,0,12,23,27,27,26,192,121,56,63,74,74,0,12,0,12,0,12,62,83
1400000US53033031100,53033031100,"Census Tract 311, King County, Washington",6744,372,5665,383,3111,388,2331,337,207,98,428,115,428,115,1268,257,223,126,2,4,21,16,200,124,1079,219,500,206,117,86,243,186,44,42,18,26,27,16,51,68,579,166,74,56,53,22,13,16,117,119,320,101,2,3
1400000US53033031202,53033031202,"Census Tract 312.02, King County, Washington",6300,418,6082,449,4042,511,1987,356,223,132,332,161,189,90,1243,291,53,43,0,17,33,48,20,25,218,155,46,35,14,23,8,15,0,17,8,12,0,17,16,23,172,153,0,17,0,17,4,9,89,132,73,75,6,8
1400000US53033031204,53033031204,"Census Tract 312.04, King County, Washington",6169,447,5767,460,3693,449,2008,267,104,65,604,180,330,134,970,220,66,79,0,17,0,17,66,79,402,165,235,93,114,66,82,52,16,25,0,17,0,17,23,37,167,124,37,38,49,54,0,17,0,17,81,103,0,17
1400000US53033031205,53033031205,"Census Tract 312.05, King County, Washington",6892,593,5533,591,3674,534,1639,290,218,105,364,172,241,124,816,220,220,109,0,17,0,17,220,109,1359,300,952,279,458,203,407,173,17,28,0,17,51,54,19,31,407,159,21,34,212,126,19,32,17,28,122,75,16,27
1400000US53033031206,53033031206,"Census Tract 312.06, King County, Washington",5327,360,3912,363,2405,308,1475,215,141,77,316,99,194,95,824,177,32,38,0,17,0,17,32,38,1415,356,253,96,32,48,140,72,0,17,0,17,81,49,0,17,1162,348,49,56,755,332,35,42,0,17,323,188,0,17
1400000US53033031301,53033031301,"Census Tract 313.01, King County, Washington",2922,294,2650,262,1725,243,912,187,24,21,262,76,116,54,510,145,13,13,0,12,0,12,13,13,272,165,41,32,19,16,0,12,0,12,16,26,6,10,0,12,231,165,18,29,0,12,0,12,0,12,208,164,5,9
1400000US53033031302,53033031302,"Census Tract 313.02, King County, Washington",3927,258,3781,250,2313,280,1391,221,106,51,303,114,195,120,787,134,77,47,7,10,0,12,70,46,146,105,39,30,29,27,0,12,0,12,0,12,0,12,10,15,107,99,0,12,0,12,0,12,0,12,99,95,8,13
1400000US53033031400,53033031400,"Census Tract 314, King County, Washington",6057,356,5234,430,3106,435,2055,373,369,271,412,153,454,193,820,255,73,84,0,17,0,17,73,84,823,474,244,186,14,23,46,42,99,155,0,17,85,103,0,17,579,419,12,21,0,17,0,17,0,17,553,418,14,23
1400000US53033031501,53033031501,"Census Tract 315.01, King County, Washington",3860,374,3716,377,2526,356,1157,230,90,56,349,122,121,105,597,181,33,55,0,12,33,55,0,12,144,141,81,101,15,22,66,98,0,12,0,12,0,12,0,12,63,91,10,50,0,12,0,12,0,12,53,83,0,12
1400000US53033031502,53033031502,"Census Tract 315.02, King County, Washington",4320,259,4130,235,2617,275,1431,177,113,72,423,121,177,76,718,140,82,60,0,12,0,12,82,60,190,81,111,67,30,29,24,38,0,12,0,12,49,48,8,12,79,47,9,14,0,12,0,12,0,12,31,35,39,40
1400000US53033031601,53033031601,"Census Tract 316.01, King County, Washington",5567,339,5158,345,2941,294,2181,215,143,66,587,127,237,92,1214,199,36,29,9,14,9,16,18,20,409,193,198,95,84,72,68,50,0,17,12,18,9,15,25,35,211,143,10,16,97,101,8,12,0,17,89,88,7,12
1400000US53033031603,53033031603,"Census Tract 316.03, King County, Washington",6305,353,5914,359,3677,438,2134,275,203,82,600,151,508,175,823,203,103,71,0,17,0,17,103,71,391,108,269,92,32,34,143,70,11,18,0,17,75,37,8,14,122,63,0,17,36,32,11,19,0,17,52,32,23,38
1400000US53033031604,53033031604,"Census Tract 316.04, King County, Washington",5549,281,5115,314,2730,349,2255,268,102,54,410,103,451,147,1292,250,130,54,18,27,4,8,108,46,434,120,351,110,108,70,207,77,0,17,0,17,25,28,11,18,83,51,17,20,48,42,0,17,10,18,8,13,0,17
1400000US53033031605,53033031605,"Census Tract 316.05, King County, Washington",3867,389,3640,376,2229,334,1386,259,96,54,390,120,242,105,658,161,25,37,25,37,0,12,0,12,227,116,151,105,25,36,72,71,0,12,0,12,24,34,30,33,76,50,10,16,21,32,0,12,0,12,16,31,29,26
1400000US53033031703,53033031703,"Census Tract 317.03, King County, Washington",7137,564,5656,519,3270,448,2278,363,339,191,425,170,473,225,1041,258,108,76,0,17,0,17,108,76,1481,336,965,268,373,199,411,173,1,3,0,17,105,66,75,66,516,231,181,175,94,57,0,17,0,17,229,156,12,18
1400000US53033031704,53033031704,"Census Tract 317.04, King County, Washington",5459,480,4094,380,2495,320,1508,195,191,86,326,99,325,100,666,148,91,58,0,17,34,42,57,40,1365,325,812,197,88,60,639,181,30,47,0,17,26,34,29,37,553,238,56,71,232,159,17,18,48,46,191,148,9,14
1400000US53033031705,53033031705,"Census Tract 317.05, King County, Washington",4133,382,3659,411,2012,387,1454,298,84,55,333,103,329,121,708,199,193,163,0,12,68,88,125,123,474,160,333,146,79,97,211,100,30,45,0,12,0,12,13,20,141,68,33,31,84,53,0,12,0,12,0,12,24,27
1400000US53033031706,53033031706,"Census Tract 317.06, King County, Washington",7370,382,6171,418,3939,447,2121,378,131,96,549,226,281,125,1160,310,111,91,0,17,0,17,111,91,1199,328,804,213,142,169,549,150,54,72,0,17,48,73,11,24,395,272,36,42,168,115,0,17,0,17,191,242,0,17
1400000US53033031800,53033031800,"Census Tract 318, King County, Washington",4625,276,4035,286,2084,216,1894,279,123,57,452,142,289,125,1030,227,57,47,0,12,23,27,34,38,590,194,417,128,119,75,232,99,50,78,10,16,0,12,6,11,173,134,25,36,128,129,0,12,0,12,11,12,9,12
1400000US53033031903,53033031903,"Census Tract 319.03, King County, Washington",6767,409,6164,404,4009,405,2064,332,108,89,743,169,261,114,952,254,91,60,0,17,0,17,91,60,603,156,329,119,59,73,223,89,30,45,0,17,0,17,17,25,274,136,0,17,202,128,0,17,0,17,72,64,0,17
1400000US53033031904,53033031904,"Census Tract 319.04, King County, Washington",3358,232,3208,230,2000,276,1177,150,156,72,345,120,170,96,506,120,31,34,0,12,0,12,31,34,150,70,91,50,19,18,28,27,0,12,0,12,8,14,36,41,59,43,7,10,8,13,0,12,0,12,44,40,0,12
1400000US53033031906,53033031906,"Census Tract 319.06, King County, Washington",3875,191,3362,226,2164,284,1171,182,238,81,247,100,272,112,414,105,27,31,0,12,0,12,27,31,513,129,403,135,44,68,314,100,13,23,0,12,32,25,0,12,110,55,24,28,46,41,0,12,0,12,18,22,22,25
1400000US53033031907,53033031907,"Census Tract 319.07, King County, Washington",7787,451,6106,519,3530,495,2447,403,261,140,451,144,574,256,1161,303,129,118,99,110,19,32,11,16,1681,385,1365,349,233,198,941,242,163,81,0,17,0,17,28,43,316,154,90,70,179,120,7,13,0,17,25,42,15,19
1400000US53033031908,53033031908,"Census Tract 319.08, King County, Washington",4439,367,3947,334,1800,332,2066,336,215,99,476,199,390,188,985,241,81,64,6,11,23,27,52,55,492,208,298,142,57,55,133,121,15,31,21,34,43,40,29,27,194,153,19,21,109,115,15,23,0,12,51,65,0,12
1400000US53033031909,53033031909,"Census Tract 319.09, King County, Washington",2919,258,2617,245,1230,211,1327,205,135,80,451,141,210,96,531,162,60,40,0,12,0,12,60,40,302,120,217,92,29,28,148,79,33,36,0,12,0,12,7,13,85,58,0,12,29,26,39,48,0,12,1,2,16,19
1400000US53033032002,53033032002,"Census Tract 320.02, King County, Washington",3304,253,2986,239,1849,289,1103,201,123,58,383,125,108,76,489,161,34,32,0,12,11,18,23,26,318,120,200,99,57,50,87,81,0,12,0,12,38,44,18,22,118,80,44,50,18,21,6,10,0,12,33,31,17,19
1400000US53033032003,53033032003,"Census Tract 320.03, King County, Washington",5273,326,5089,351,3446,418,1634,264,155,76,271,90,232,93,976,193,9,14,0,17,0,17,9,14,184,85,143,71,24,27,51,32,24,38,0,17,6,11,38,41,41,49,0,17,27,45,0,17,0,17,14,21,0,17
1400000US53033032005,53033032005,"Census Tract 320.05, King County, Washington",7361,532,6894,522,4270,532,2438,489,353,149,213,111,496,275,1376,296,186,105,0,17,102,72,84,72,467,221,340,173,88,98,212,127,0,17,0,17,40,53,0,17,127,113,0,17,57,51,0,17,0,17,68,104,2,4
1400000US53033032006,53033032006,"Census Tract 320.06, King County, Washington",5393,250,4949,257,2837,349,2069,275,231,111,477,124,201,80,1160,224,43,34,0,17,22,27,21,25,444,288,129,60,17,20,59,37,0,17,0,17,44,44,9,16,315,282,12,19,277,285,0,17,0,17,9,14,17,28
1400000US53033032007,53033032007,"Census Tract 320.07, King County, Washington",3616,443,3297,337,1933,271,1318,243,111,71,377,142,262,106,568,175,46,34,0,12,0,12,46,34,319,232,177,123,25,33,69,52,74,111,0,12,9,14,0,12,142,203,0,12,0,12,0,12,0,12,13,20,129,203
1400000US53033032008,53033032008,"Census Tract 320.08, King County, Washington",4710,291,4456,348,2559,318,1857,261,216,177,338,114,206,95,1097,233,40,34,0,12,0,12,40,34,254,124,177,122,15,21,68,38,0,12,21,26,73,111,0,12,77,44,15,20,32,37,0,12,0,12,22,33,8,13
1400000US53033032010,53033032010,"Census Tract 320.10, King County, Washington",5810,331,5569,318,3276,419,2281,381,361,159,614,193,403,185,903,238,12,19,0,17,0,17,12,19,241,145,206,114,19,30,144,109,0,17,0,17,24,38,19,29,35,41,0,17,23,35,0,17,0,17,12,20,0,17
1400000US53033032011,53033032011,"Census Tract 320.11, King County, Washington",4307,219,3973,222,2258,261,1677,227,124,67,330,95,346,202,877,214,38,31,0,12,12,19,26,25,334,112,209,98,75,69,73,45,0,12,0,12,41,53,20,22,125,61,14,17,40,41,8,14,0,12,34,36,29,24
1400000US53033032102,53033032102,"Census Tract 321.02, King County, Washington",5019,416,4590,394,2416,363,2112,242,342,114,482,139,353,129,935,165,62,44,0,17,0,17,62,44,429,224,331,165,184,142,103,78,0,17,16,17,0,17,28,33,98,97,84,94,7,11,0,17,0,17,0,17,7,11
1400000US53033032103,53033032103,"Census Tract 321.03, King County, Washington",4915,474,4125,368,2192,394,1931,356,253,125,394,144,237,132,1047,282,2,11,0,12,0,12,2,11,790,329,309,101,61,53,229,82,0,12,0,12,9,15,10,16,481,312,19,22,109,74,0,12,0,12,353,316,0,12
1400000US53033032104,53033032104,"Census Tract 321.04, King County, Washington",6274,500,5323,575,2318,489,2912,333,430,145,620,179,709,233,1153,314,93,76,23,37,0,17,70,63,951,513,435,147,159,105,210,112,10,16,0,17,27,42,29,33,516,478,79,92,62,76,11,18,40,63,324,416,0,17
1400000US53033032203,53033032203,"Census Tract 322.03, King County, Washington",7919,371,5528,346,2797,292,2574,341,302,119,656,177,477,189,1139,258,157,88,0,17,0,17,157,88,2391,403,910,201,133,85,648,175,62,80,0,17,18,29,49,47,1481,433,258,126,878,304,60,72,0,17,222,309,63,61
1400000US53033032207,53033032207,"Census Tract 322.07, King County, Washington",3701,265,3104,264,1579,269,1486,239,194,95,257,98,210,81,825,174,39,38,0,12,0,12,39,38,597,149,339,82,24,24,257,63,0,12,0,12,11,17,47,59,258,132,39,41,219,128,0,12,0,12,0,12,0,12
1400000US53033032208,53033032208,"Census Tract 322.08, King County, Washington",9749,487,7547,508,3427,426,3968,461,403,146,1234,259,904,254,1427,366,152,91,0,17,26,30,126,82,2202,441,889,201,123,72,610,169,15,25,39,61,49,60,53,55,1313,422,183,195,960,355,50,59,0,17,11,18,109,101
1400000US53033032210,53033032210,"Census Tract 322.10, King County, Washington",13671,693,10108,698,5309,755,4594,719,470,245,1200,412,775,344,2149,498,205,125,0,19,33,50,172,111,3563,673,1353,368,25,41,1116,349,75,92,0,19,116,106,21,34,2210,653,522,414,1366,514,1,4,25,40,203,199,93,77
1400000US53033032211,53033032211,"Census Tract 322.11, King County, Washington",5009,226,3705,241,1764,256,1902,250,266,123,407,115,251,109,978,176,39,32,0,17,0,17,39,32,1304,249,525,113,118,70,333,92,31,43,0,17,28,26,15,18,779,216,94,75,512,156,0,17,0,17,117,131,56,31
1400000US53033032212,53033032212,"Census Tract 322.12, King County, Washington",8240,451,6217,491,2756,345,3238,340,356,155,803,237,483,190,1596,279,223,273,0,17,0,17,223,273,2023,291,1000,205,97,80,821,187,51,48,0,17,31,37,0,17,1023,286,71,84,901,286,0,17,0,17,39,46,12,18
1400000US53033032213,53033032213,"Census Tract 322.13, King County, Washington",4538,183,3669,211,1714,226,1945,258,233,71,458,117,386,127,868,231,10,15,0,12,0,12,10,15,869,150,468,88,70,55,371,78,0,12,0,12,0,12,27,32,401,143,75,88,265,119,0,12,11,16,25,36,25,40
1400000US53033032214,53033032214,"Census Tract 322.14, King County, Washington",6415,258,4042,263,1869,229,2108,252,243,73,555,164,418,118,892,164,65,38,0,17,0,17,65,38,2373,250,1058,169,212,113,716,144,0,17,23,24,53,50,54,40,1315,242,240,122,947,218,29,40,8,12,41,47,50,54
1400000US53033032215,53033032215,"Census Tract 322.15, King County, Washington",5197,207,3613,267,1599,206,1954,274,428,161,495,144,314,129,717,173,60,34,0,17,0,17,60,34,1584,222,539,134,42,40,412,109,47,52,0,17,16,26,22,25,1045,212,63,67,865,192,26,30,0,17,0,17,91,54
1400000US53033032307,53033032307,"Census Tract 323.07, King County, Washington",6567,543,6062,521,2785,388,3145,555,472,177,663,186,592,196,1418,402,132,101,0,17,0,17,132,101,505,180,310,106,103,69,101,45,0,17,12,23,15,24,79,57,195,126,56,54,36,40,43,71,0,17,19,30,41,47
1400000US53033032309,53033032309,"Census Tract 323.09, King County, Washington",7459,498,4135,467,1699,413,2304,342,490,161,616,201,250,117,948,254,132,116,85,97,0,17,47,57,3324,413,788,202,156,80,509,179,0,17,0,17,91,94,32,41,2536,412,280,132,1857,404,106,100,15,24,74,62,204,112
1400000US53033032311,53033032311,"Census Tract 323.11, King County, Washington",6192,476,5393,434,2585,386,2697,375,405,171,585,177,351,143,1356,306,111,61,0,17,16,27,95,58,799,330,332,122,119,76,161,64,13,23,0,17,39,55,0,17,467,288,170,189,87,107,0,17,0,17,140,193,70,56
1400000US53033032313,53033032313,"Census Tract 323.13, King County, Washington",6606,529,3498,400,2041,433,1413,237,186,102,268,104,347,112,612,183,44,42,0,17,0,17,44,42,3108,539,636,189,57,53,492,162,22,36,0,17,36,34,29,33,2472,576,131,111,1818,418,19,31,0,17,469,445,35,35
1400000US53033032315,53033032315,"Census Tract 323.15, King County, Washington",5484,324,4726,332,2345,248,2273,267,274,102,588,152,435,153,976,191,108,62,0,17,0,17,108,62,758,165,418,111,164,78,188,63,38,34,8,12,0,17,20,20,340,148,143,102,32,38,13,20,12,19,63,63,77,67
1400000US53033032316,53033032316,"Census Tract 323.16, King County, Washington",5512,311,4239,360,1896,325,2177,310,291,105,550,145,201,78,1135,269,166,82,0,17,0,17,166,82,1273,201,644,116,92,60,452,85,15,25,0,17,43,45,42,36,629,196,250,184,281,92,0,17,0,17,10,16,88,78
1400000US53033032317,53033032317,"Census Tract 323.17, King County, Washington",6211,244,5003,367,2101,391,2822,358,464,232,549,181,522,192,1287,214,80,74,0,17,0,17,80,74,1208,289,456,165,117,66,218,125,0,17,1,2,75,85,45,46,752,253,243,152,344,202,74,84,0,17,17,28,74,71
1400000US53033032318,53033032318,"Census Tract 323.18, King County, Washington",6176,342,4157,329,1871,256,2200,294,251,87,461,149,374,124,1114,189,86,50,28,26,0,17,58,41,2019,235,747,179,118,74,473,132,0,17,0,17,107,80,49,44,1272,255,139,74,1028,249,37,44,17,19,12,19,39,37
1400000US53033032319,53033032319,"Census Tract 323.19, King County, Washington",5696,366,5261,409,2653,433,2523,385,238,152,633,213,238,123,1414,297,85,68,0,17,0,17,85,68,435,301,84,68,20,30,64,59,0,17,0,17,0,17,0,17,351,294,91,90,249,281,0,17,0,17,11,18,0,17
1400000US53033032320,53033032320,"Census Tract 323.20, King County, Washington",4598,219,4102,216,2160,244,1902,245,291,88,373,92,297,94,941,208,40,34,0,12,0,12,40,34,496,137,403,136,146,72,155,61,16,18,45,70,18,19,23,27,93,54,27,24,33,41,0,12,10,16,14,21,9,15
1400000US53033032321,53033032321,"Census Tract 323.21, King County, Washington",5780,269,4267,265,2115,212,2044,231,277,96,620,150,357,103,790,160,108,83,0,17,0,17,108,83,1513,223,733,167,145,107,514,110,21,33,12,19,9,13,32,38,780,187,199,102,473,124,0,17,16,26,64,89,28,26
1400000US53033032322,53033032322,"Census Tract 323.22, King County, Washington",3616,162,3062,170,1569,220,1433,213,145,57,395,118,183,74,710,177,60,50,0,12,0,12,60,50,554,130,298,105,71,46,204,88,11,17,0,12,1,4,11,18,256,90,68,38,102,62,9,14,0,12,8,12,69,53
1400000US53033032323,53033032323,"Census Tract 323.23, King County, Washington",5867,338,4311,374,1963,307,2223,338,225,98,786,187,329,148,883,302,125,69,3,6,0,17,122,70,1556,302,742,221,86,64,510,184,0,17,0,17,82,90,64,50,814,228,123,75,500,180,0,17,53,65,71,75,67,75
1400000US53033032324,53033032324,"Census Tract 323.24, King County, Washington",5436,368,3603,326,1531,268,1961,255,254,150,611,207,322,136,774,197,111,79,0,17,0,17,111,79,1833,417,460,166,218,116,209,128,0,17,0,17,24,28,9,15,1373,419,78,74,842,299,79,92,96,120,278,283,0,17
1400000US53033032325,53033032325,"Census Tract 323.25, King County, Washington",5823,568,3627,518,1738,372,1718,277,255,95,540,198,274,164,649,173,171,128,0,17,0,17,171,128,2196,434,713,216,135,97,400,156,83,70,0,17,49,55,46,55,1483,422,127,100,867,287,228,236,0,17,213,180,48,46
1400000US53033032326,53033032326,"Census Tract 323.26, King County, Washington",4122,252,3451,263,1851,310,1592,201,295,98,452,125,217,91,628,139,8,12,0,12,0,12,8,12,671,157,428,121,78,55,264,74,14,22,0,12,46,41,26,29,243,150,41,39,62,62,0,12,0,12,131,115,9,13
